Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,MT,Montana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,362.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,30,"(47.0332, -109.653)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,362.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,40,"(35.5848, -97.5098)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,362.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,36,"(42.9465, -75.512)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,37,"(35.5475, -79.4019)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,40,"(35.5848, -97.5098)"
2014,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,15,"(20.2408, -156.326)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,39,"(40.2882, -82.7866)"
2014,CT,Connecticut,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,9,"(41.6179, -72.7254)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,364.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,28,"(32.7577, -89.6646)"
2014,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,364.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,16,"(44.3858, -114.661)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,365.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,39,"(40.2882, -82.7866)"
2014,WA,Washington,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,365.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,53,"(47.378, -120.428)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,366.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,35,"(34.4228, -106.102)"
2014,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,366.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,25,"(42.2573, -71.8024)"
2014,MT,Montana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,367.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,30,"(47.0332, -109.653)"
2014,NE,Nebraska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,367.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,31,"(41.5228, -99.8085)"
2014,MN,Minnesota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,368.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,27,"(46.3159, -94.3068)"
2014,NH,New Hampshire,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,369.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,33,"(43.6834, -71.5794)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,369.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,20,"(38.4828, -98.384)"
2014,UT,Utah,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,369.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,49,"(39.3231, -111.676)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,370.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,51,"(37.5188, -78.8507)"
2014,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,371.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,16,"(44.3858, -114.661)"
2014,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,371.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,12,"(28.6588, -82.497)"
2014,MT,Montana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,371.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,30,"(47.0332, -109.653)"
2014,CT,Connecticut,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,372.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,9,"(41.6179, -72.7254)"
2014,NE,Nebraska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,372.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,31,"(41.5228, -99.8085)"
2014,VT,Vermont,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,372.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,50,"(44.0733, -72.661)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,372.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,54,"(38.6411, -80.6147)"
2014,ND,North Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,373.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,38,"(47.4471, -100.47)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,373.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,54,"(38.6411, -80.6147)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,373.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,26,"(44.3371, -85.4387)"
2014,ME,Maine,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,374.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,23,"(45.3889, -69.2349)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,374.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,28,"(32.7577, -89.6646)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,376.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,47,"(35.8465, -86.3351)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,376.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,54,"(38.6411, -80.6147)"
2014,MD,Maryland,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,24,"(39.0648, -76.82)"
2014,CT,Connecticut,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,9,"(41.6179, -72.7254)"
2014,ME,Maine,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,23,"(45.3889, -69.2349)"
2014,VT,Vermont,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,50,"(44.0733, -72.661)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,51,"(37.5188, -78.8507)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,29,"(38.3641, -92.4798)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,379.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,51,"(37.5188, -78.8507)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,379.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,29,"(38.3641, -92.4798)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,379.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,55,"(44.6333, -90.0068)"
2014,SD,South Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,381.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,46,"(44.4332, -100.236)"
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,382.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,34,"(40.1987, -74.6768)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,383.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,32,"(39.352, -116.65)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,383.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,40,"(35.5848, -97.5098)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,383.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,1,"(32.7949, -86.8267)"
2014,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,384.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,12,"(28.6588, -82.497)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,385.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,56,"(42.9984, -107.552)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,386.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,21,"(37.5266, -85.29)"
2014,SD,South Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,386.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,46,"(44.4332, -100.236)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,387.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,55,"(44.6333, -90.0068)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,387.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,26,"(44.3371, -85.4387)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,387.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,21,"(37.5266, -85.29)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,13,"(32.6549, -83.4547)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,20,"(38.4828, -98.384)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,390.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,55,"(44.6333, -90.0068)"
2014,CO,Colorado,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,391,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,8,"(38.997, -105.549)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,393.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,32,"(39.352, -116.65)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,393.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,21,"(37.5266, -85.29)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,393.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,22,"(31.0964, -92.0302)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,393.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,56,"(42.9984, -107.552)"
2014,DC,District of Columbia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,393.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,11,"(38.9005, -77.0159)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,394,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,20,"(38.4828, -98.384)"
2014,DC,District of Columbia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,394.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,11,"(38.9005, -77.0159)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,396.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,47,"(35.8465, -86.3351)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,397,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,6,"(37.2414, -119.601)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,397,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,37,"(35.5475, -79.4019)"
2014,WA,Washington,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,397.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,53,"(47.378, -120.428)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,397.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,47,"(35.8465, -86.3351)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,398.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,5,"(34.8982, -92.434)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,400.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,19,"(42.076, -93.5022)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,401.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,37,"(35.5475, -79.4019)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,402.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,22,"(31.0964, -92.0302)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,402.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,19,"(42.076, -93.5022)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,403.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,10,"(38.9952, -75.5014)"
2014,AZ,Arizona,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,405.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,4,"(34.2921, -111.664)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,405.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,6,"(37.2414, -119.601)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,405.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,55,"(44.6333, -90.0068)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,406.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,19,"(42.076, -93.5022)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,406.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,26,"(44.3371, -85.4387)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,406.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,10,"(38.9952, -75.5014)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,408.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,45,"(33.9187, -80.9014)"
2014,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,408.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,12,"(28.6588, -82.497)"
2014,RI,Rhode Island,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,409.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,44,"(41.682, -71.5617)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,411.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,18,"(39.9128, -86.2757)"
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,413.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,34,"(40.1987, -74.6768)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,414,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,22,"(31.0964, -92.0302)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,415.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,10,"(38.9952, -75.5014)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,416.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,48,"(31.4906, -99.3517)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,416.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,28,"(32.7577, -89.6646)"
2014,MD,Maryland,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,418,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,24,"(39.0648, -76.82)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,418.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,42,"(40.8749, -77.8022)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,419.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,6,"(37.2414, -119.601)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,419.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,39,"(40.2882, -82.7866)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,420,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,5,"(34.8982, -92.434)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,420.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,32,"(39.352, -116.65)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,420.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,17,"(40.0644, -89.2034)"
2014,MD,Maryland,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,420.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,24,"(39.0648, -76.82)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,421.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,28,"(32.7577, -89.6646)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,421.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,5,"(34.8982, -92.434)"
2014,AK,Alaska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,422.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,2,"(64.3173, -152.571)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,423.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,48,"(31.4906, -99.3517)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,423.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,36,"(42.9465, -75.512)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,424.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,35,"(34.4228, -106.102)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,425,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,17,"(40.0644, -89.2034)"
2014,NE,Nebraska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,425.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,31,"(41.5228, -99.8085)"
2014,RI,Rhode Island,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,427,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,44,"(41.682, -71.5617)"
2014,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,427.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Hispanic,T2,15,"(20.2408, -156.326)"
2014,SD,South Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,430.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,46,"(44.4332, -100.236)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,431.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,26,"(44.3371, -85.4387)"
2014,WA,Washington,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,432.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,53,"(47.378, -120.428)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,432.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,45,"(33.9187, -80.9014)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,435,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,42,"(40.8749, -77.8022)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,436.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,1,"(32.7949, -86.8267)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,436.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,42,"(40.8749, -77.8022)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,437.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,36,"(42.9465, -75.512)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,437.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,1,"(32.7949, -86.8267)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,438,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,13,"(32.6549, -83.4547)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,438.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,40,"(35.5848, -97.5098)"
